Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
2042, 34.03333, 19.852, -158.367, 162.973, -6.93625, 119.647, -153.474, 0.00346809, 76.6561, 0.0248616, 133.952, 0.0136718, -49.381
2043, 34.04167, 19.8723, -158.555, 163.346, -7.00828, 119.883, -153.464, 0.00350534, 76.7947, 0.0248252, 134.147, 0.0135893, -49.253
2043, 34.05000, 19.8927, -158.744, 163.719, -7.08063, 120.121, -153.453, 0.00354286, 76.9283, 0.024789, 134.344, 0.0135066, -49.1227
2044, 34.05833, 19.9132, -158.933, 164.093, -7.15333, 120.359, -153.442, 0.00358065, 77.057, 0.0247533, 134.542, 0.0134235, -48.9901
2044, 34.06667, 19.9337, -159.123, 164.468, -7.22636, 120.599, -153.431, 0.00361872, 77.181, 0.0247178, 134.742, 0.0133401, -48.8551
2045, 34.07500, 19.9543, -159.313, 164.844, -7.29972, 120.839, -153.421, 0.00365705, 77.3001, 0.0246828, 134.943, 0.0132565, -48.7177
2045, 34.08333, 19.975, -159.503, 165.221, -7.37343, 121.081, -153.41, 0.00369566, 77.4147, 0.0246481, 135.146, 0.0131725, -48.5777
2046, 34.09167, 19.9957, -159.694, 165.599, -7.44748, 121.324, -153.399, 0.00373453, 77.5247, 0.0246138, 135.351, 0.0130882, -48.4352
2046, 34.10000, 20.0164, -159.886, 165.978, -7.52186, 121.567, -153.388, 0.00377368, 77.6303, 0.0245799, 135.558, 0.0130036, -48.29
2047, 34.10833, 20.0373, -160.078, 166.358, -7.59658, 121.812, -153.378, 0.00381309, 77.7315, 0.0245464, 135.766, 0.0129187, -48.1421
2047, 34.11667, 20.0581, -160.27, 166.738, -7.67166, 122.058, -153.367, 0.00385278, 77.8284, 0.0245132, 135.976, 0.0128335, -47.9915
2048, 34.12500, 20.0791, -160.463, 167.12, -7.74708, 122.305, -153.356, 0.00389273, 77.9211, 0.0244805, 136.187, 0.012748, -47.8379
2048, 34.13333, 20.1001, -160.656, 167.503, -7.82284, 122.554, -153.345, 0.00393294, 78.0096, 0.0244483, 136.4, 0.0126622, -47.6814
2049, 34.14167, 20.1212, -160.85, 167.886, -7.89895, 122.803, -153.335, 0.00397344, 78.0941, 0.0244164, 136.615, 0.0125761, -47.5219
2049, 34.15000, 20.1423, -161.044, 168.271, -7.97541, 123.054, -153.324, 0.00401419, 78.1745, 0.024385, 136.832, 0.0124897, -47.3593
2050, 34.15833, 20.1635, -161.239, 168.656, -8.05222, 123.305, -153.313, 0.00405522, 78.2511, 0.0243541, 137.05, 0.012403, -47.1935
2050, 34.16667, 20.1847, -161.434, 169.043, -8.12938, 123.558, -153.303, 0.00409652, 78.3238, 0.0243236, 137.27, 0.012316, -47.0244
2051, 34.17500, 20.206, -161.63, 169.43, -8.20689, 123.812, -153.292, 0.00413808, 78.3927, 0.0242936, 137.492, 0.0122287, -46.8519
2051, 34.18333, 20.2274, -161.826, 169.818, -8.28476, 124.067, -153.281, 0.00417991, 78.4579, 0.024264, 137.715, 0.0121411, -46.676
2052, 34.19167, 20.2488, -162.023, 170.208, -8.36299, 124.324, -153.271, 0.00422201, 78.5194, 0.024235, 137.94, 0.0120532, -46.4964
2052, 34.20000, 20.2702, -162.22, 170.598, -8.44156, 124.581, -153.26, 0.00426437, 78.5773, 0.0242065, 138.167, 0.0119651, -46.3132
2053, 34.20833, 20.2918, -162.418, 170.989, -8.52049, 124.84, -153.249, 0.00430701, 78.6317, 0.0241785, 138.395, 0.0118767, -46.1262
2053, 34.21667, 20.3134, -162.617, 171.381, -8.5998, 125.1, -153.239, 0.00434991, 78.6827, 0.024151, 138.625, 0.0117879, -45.9353
2054, 34.22500, 20.335, -162.815, 171.774, -8.67945, 125.361, -153.228, 0.00439309, 78.7302, 0.024124, 138.857, 0.0116989, -45.7404
2054, 34.23333, 20.3567, -163.014, 172.168, -8.75946, 125.623, -153.218, 0.00443653, 78.7744, 0.0240976, 139.091, 0.0116097, -45.5414
2055, 34.24167, 20.3785, -163.214, 172.563, -8.83985, 125.887, -153.207, 0.00448024, 78.8152, 0.0240717, 139.326, 0.0115201, -45.3381
2055, 34.25000, 20.4003, -163.415, 172.959, -8.92059, 126.152, -153.197, 0.00452422, 78.8529, 0.0240465, 139.563, 0.0114303, -45.1304
2056, 34.25833, 20.4221, -163.615, 173.355, -9.00169, 126.418, -153.186, 0.00456846, 78.8873, 0.0240217, 139.801, 0.0113403, -44.9182
2056, 34.26667, 20.4441, -163.817, 173.753, -9.08318, 126.685, -153.176, 0.00461299, 78.9186, 0.0239976, 140.042, 0.01125, -44.7013
2057, 34.27500, 20.466, -164.018, 174.151, -9.16502, 126.954, -153.165, 0.00465777, 78.9468, 0.0239741, 140.283, 0.0111594, -44.4797
2057, 34.28333, 20.4881, -164.221, 174.551, -9.24722, 127.224, -153.155, 0.00470283, 78.9719, 0.0239512, 140.527, 0.0110686, -44.2531
2058, 34.29167, 20.5102, -164.424, 174.951, -9.32981, 127.495, -153.144, 0.00474816, 78.9941, 0.0239289, 140.772, 0.0109775, -44.0214
2058, 34.30000, 20.5323, -164.627, 175.352, -9.41277, 127.767, -153.134, 0.00479376, 79.0133, 0.0239072, 141.019, 0.0108862, -43.7844
2059, 34.30833, 20.5545, -164.831, 175.754, -9.49609, 128.041, -153.124, 0.00483963, 79.0297, 0.0238862, 141.267, 0.0107947, -43.542
2059, 34.31667, 20.5768, -165.035, 176.157, -9.5798, 128.316, -153.114, 0.00488577, 79.0432, 0.0238658, 141.518, 0.0107029, -43.294
2060, 34.32500, 20.5991, -165.24, 176.561, -9.66387, 128.592, -153.103, 0.00493218, 79.0538, 0.0238461, 141.769, 0.0106109, -43.0403
2060, 34.33333, 20.6214, -165.446, 176.966, -9.74832, 128.87, -153.093, 0.00497887, 79.0617, 0.0238271, 142.023, 0.0105188, -42.7805
2061, 34.34167, 20.6438, -165.652, 177.372, -9.83316, 129.149, -153.083, 0.00502583, 79.0669, 0.0238088, 142.278, 0.0104264, -42.5146
2061, 34.35000, 20.6663, -165.858, 177.779, -9.91837, 129.43, -153.073, 0.00507306, 79.0694, 0.0237912, 142.534, 0.0103338, -42.2424
2062, 34.35833, 20.6888, -166.065, 178.186, -10.004, 129.711, -153.063, 0.00512056, 79.0693, 0.0237743, 142.792, 0.010241, -41.9635
2062, 34.36667, 20.7114, -166.273, 178.595, -10.0899, 129.995, -153.053, 0.00516834, 79.0666, 0.0237581, 143.052, 0.010148, -41.6779
2063, 34.37500, 20.734, -166.481, 179.004, -10.1763, 130.279, -153.043, 0.0052164, 79.0612, 0.0237426, 143.313, 0.0100549, -41.3853
2063, 34.38333, 20.7567, -166.69, 179.414, -10.263, 130.565, -153.033, 0.00526472, 79.0534, 0.0237279, 143.576, 0.00996165, -41.0854
2064, 34.39167, 20.7794, -166.899, 179.825, -10.3502, 130.852, -153.023, 0.00531333, 79.0431, 0.023714, 143.841, 0.00986821, -40.778
2064, 34.40000, 20.8022, -167.109, 180.237, -10.4377, 131.141, -153.014, 0.0053622, 79.0303, 0.0237008, 144.106, 0.00977465, -40.4628
2064, 34.40833, 20.825, -167.319, 180.65, -10.5256, 131.431, -153.004, 0.00541136, 79.0151, 0.0236884, 144.374, 0.00968096, -40.1397
2065, 34.41667, 20.8479, -167.53, 181.063, -10.6139, 131.723, -152.994, 0.00546079, 78.9975, 0.0236769, 144.643, 0.00958715, -39.8082
2066, 34.42500, 20.8708, -167.741, 181.478, -10.7025, 132.016, -152.985, 0.0055105, 78.9776, 0.0236661, 144.913, 0.00949325, -39.4682
2066, 34.43333, 20.8938, -167.953, 181.893, -10.7916, 132.31, -152.975, 0.00556048, 78.9553, 0.0236561, 145.185, 0.00939927, -39.1193
2067, 34.44167, 20.9168, -168.166, 182.309, -10.8811, 132.606, -152.966, 0.00561075, 78.9307, 0.023647, 145.458, 0.0093052, -38.7611
2067, 34.45000, 20.9399, -168.379, 182.726, -10.9709, 132.904, -152.956, 0.00566129, 78.9039, 0.0236387, 145.732, 0.00921109, -38.3935
2068, 34.45833, 20.963, -168.593, 183.144, -11.0612, 133.203, -152.947, 0.00571211, 78.8749, 0.0236313, 146.008, 0.00911694, -38.0161
2068, 34.46667, 20.9862, -168.807, 183.563, -11.1518, 133.503, -152.938, 0.00576322, 78.8437, 0.0236247, 146.286, 0.00902276, -37.6284
2068, 34.47500, 21.0094, -169.022, 183.983, -11.2429, 133.805, -152.929, 0.0058146, 78.8102, 0.0236191, 146.564, 0.00892859, -37.2302
2069, 34.48333, 21.0327, -169.237, 184.403, -11.3343, 134.108, -152.92, 0.00586626, 78.7747, 0.0236143, 146.844, 0.00883444, -36.8211
2070, 34.49167, 21.056, -169.453, 184.824, -11.4262, 134.413, -152.911, 0.00591821, 78.737, 0.0236104, 147.126, 0.00874031, -36.4005
2070, 34.50000, 21.0793, -169.67, 185.246, -11.5184, 134.72, -152.902, 0.00597044, 78.6973, 0.0236074, 147.408, 0.00864626, -35.9683
2071, 34.50833, 21.1027, -169.887, 185.669, -11.611, 135.028, -152.893, 0.00602295, 78.6554, 0.0236054, 147.692, 0.00855229, -35.5239
2071, 34.51667, 21.1262, -170.105, 186.093, -11.7041, 135.337, -152.884, 0.00607574, 78.6116, 0.0236043, 147.977, 0.00845842, -35.0669
2072, 34.52500, 21.1496, -170.323, 186.517, -11.7975, 135.649, -152.876, 0.00612882, 78.5657, 0.0236042, 148.263, 0.00836469, -34.5968
2072, 34.53333, 21.1732, -170.542, 186.942, -11.8914, 135.961, -152.867, 0.00618218, 78.5179, 0.023605, 148.551, 0.00827113, -34.1132
2072, 34.54167, 21.1968, -170.761, 187.368, -11.9857, 136.275, -152.859, 0.00623583, 78.4681, 0.0236068, 148.839, 0.00817774, -33.6155
2073, 34.55000, 21.2204, -170.981, 187.795, -12.0803, 136.591, -152.85, 0.00628977, 78.4163, 0.0236096, 149.129, 0.00808459, -33.1033
2074, 34.55833, 21.244, -171.202, 188.223, -12.1754, 136.909, -152.842, 0.00634398, 78.3626, 0.0236134, 149.42, 0.0079917, -32.576
2074, 34.56667, 21.2677, -171.423, 188.651, -12.2709, 137.228, -152.834, 0.00639849, 78.3071, 0.0236182, 149.712, 0.00789908, -32.033
2075, 34.57500, 21.2915, -171.645, 189.08, -12.3668, 137.549, -152.826, 0.00645329, 78.2496, 0.023624, 150.004, 0.00780681, -31.4739
2075, 34.58333, 21.3153, -171.867, 189.51, -12.4631, 137.871, -152.818, 0.00650837, 78.1904, 0.0236308, 150.298, 0.00771489, -30.898
2076, 34.59167, 21.3391, -172.09, 189.941, -12.5599, 138.195, -152.81, 0.00656375, 78.1292, 0.0236387, 150.593, 0.00762337, -30.3046
2076, 34.60000, 21.3629, -172.314, 190.372, -12.657, 138.521, -152.802, 0.00661941, 78.0663, 0.0236477, 150.889, 0.00753231, -29.6932
2076, 34.60833, 21.3868, -172.538, 190.804, -12.7545, 138.848, -152.795, 0.00667535, 78.0016, 0.0236577, 151.185, 0.00744175, -29.0631
2077, 34.61667, 21.4108, -172.763, 191.237, -12.8525, 139.177, -152.787, 0.0067316, 77.9351, 0.0236688, 151.483, 0.00735171, -28.4137
2078, 34.62500, 21.4348, -172.988, 191.671, -12.9509, 139.508, -152.78, 0.00678813, 77.8669, 0.0236811, 151.781, 0.00726228, -27.7442
2078, 34.63333, 21.4588, -173.214, 192.105, -13.0497, 139.84, -152.772, 0.00684496, 77.7969, 0.0236944, 152.08, 0.00717349, -27.054
2079, 34.64167, 21.4828, -173.441, 192.54, -13.149, 140.175, -152.765, 0.00690208, 77.7253, 0.0237088, 152.379, 0.0070854, -26.3423
2079, 34.65000, 21.5069, -173.668, 192.976, -13.2486, 140.511, -152.758, 0.00695949, 77.6519, 0.0237243, 152.68, 0.00699808, -25.6084
2080, 34.65833, 21.531, -173.896, 193.412, -13.3487, 140.848, -152.751, 0.00701719, 77.5769, 0.023741, 152.981, 0.00691159, -24.8516
2080, 34.66667, 21.5552, -174.124, 193.849, -13.4492, 141.188, -152.745, 0.0070752, 77.5001, 0.0237588, 153.283, 0.00682597, -24.071
2080, 34.67500, 21.5794, -174.353, 194.287, -13.5501, 141.529, -152.738, 0.00713349, 77.4218, 0.0237778, 153.585, 0.00674133, -23.266
2081, 34.68333, 21.6036, -174.583, 194.725, -13.6514, 141.872, -152.732, 0.00719208, 77.3418, 0.0237979, 153.888, 0.00665773, -22.4358
2082, 34.69167, 21.6278, -174.813, 195.165, -13.7532, 142.216, -152.725, 0.00725097, 77.2602, 0.0238193, 154.191, 0.00657522, -21.5794
2082, 34.70000, 21.6521, -175.044, 195.604, -13.8554, 142.563, -152.719, 0.00731015, 77.1771, 0.0238418, 154.495, 0.00649392, -20.6964
2083, 34.70833, 21.6764, -175.276, 196.045, -13.958, 142.911, -152.713, 0.00736963, 77.0923, 0.0238655, 154.799, 0.0064139, -19.7858
2083, 34.71667, 21.7008, -175.508, 196.486, -14.061, 143.261, -152.707, 0.00742942, 77.006, 0.0238904, 155.104, 0.00633523, -18.8468
2084, 34.72500, 21.7252, -175.741, 196.927, -14.1645, 143.613, -152.701, 0.00748949, 76.9181, 0.0239165, 155.408, 0.00625804, -17.8788
2084, 34.73333, 21.7496, -175.975, 197.37, -14.2684, 143.967, -152.696, 0.00754987, 76.8287, 0.0239439, 155.714, 0.00618241, -16.8812
2084, 34.74167, 21.774, -176.209, 197.813, -14.3727, 144.323, -152.69, 0.00761055, 76.7378, 0.0239725, 156.019, 0.00610842, -15.853
2085, 34.75000, 21.7984, -176.443, 198.256, -14.4775, 144.68, -152.685, 0.00767153, 76.6453, 0.0240023, 156.325, 0.00603622, -14.7938
2086, 34.75833, 21.8229, -176.679, 198.7, -14.5827, 145.04, -152.68, 0.0077328, 76.5514, 0.0240334, 156.63, 0.00596589, -13.7031
2086, 34.76667, 21.8474, -176.915, 199.145, -14.6883, 145.401, -152.675, 0.00779439, 76.456, 0.0240657, 156.936, 0.00589754, -12.5801
2087, 34.77500, 21.872, -177.152, 199.59, -14.7944, 145.764, -152.67, 0.00785627, 76.3591, 0.0240993, 157.242, 0.00583132, -11.4247
2087, 34.78333, 21.8965, -177.389, 200.036, -14.9009, 146.13, -152.666, 0.00791845, 76.2608, 0.0241342, 157.548, 0.00576733, -10.2365
2088, 34.79167, 21.9211, -177.627, 200.482, -15.0078, 146.497, -152.661, 0.00798095, 76.161, 0.0241704, 157.854, 0.00570569, -9.0149
2088, 34.80000, 21.9457, -177.865, 200.929, -15.1152, 146.866, -152.657, 0.00804373, 76.0598, 0.0242079, 158.16, 0.00564655, -7.76024
2088, 34.80833, 21.9703, -178.105, 201.377, -15.223, 147.237, -152.653, 0.00810683, 75.9572, 0.0242466, 158.466, 0.00559003, -6.47233
2089, 34.81667, 21.995, -178.345, 201.825, -15.3312, 147.609, -152.649, 0.00817023, 75.8532, 0.0242867, 158.772, 0.00553626, -5.15116
2090, 34.82500, 22.0196, -178.585, 202.273, -15.4399, 147.984, -152.645, 0.00823394, 75.7478, 0.0243281, 159.077, 0.00548539, -3.79735
2090, 34.83333, 22.0443, -178.826, 202.722, -15.549, 148.361, -152.642, 0.00829795, 75.641, 0.0243708, 159.382, 0.00543756, -2.41123
2091, 34.84167, 22.069, -179.068, 203.172, -15.6586, 148.74, -152.639, 0.00836227, 75.5328, 0.0244149, 159.687, 0.0053929, -0.993269
2091, 34.85000, 22.0937, -179.311, 203.622, -15.7686, 149.121, -152.636, 0.00842689, 75.4233, 0.0244603, 159.991, 0.00535155, 0.455327
2092, 34.85833, 22.1184, -179.554, 204.072, -15.879, 149.504, -152.633, 0.00849182, 75.3125, 0.024507, 160.295, 0.00531366, 1.93367
2092, 34.86667, 22.1432, -179.798, 204.523, -15.9899, 149.889, -152.63, 0.00855707, 75.2002, 0.0245551, 160.599, 0.00527934, 3.44067
2092, 34.87500, 22.1679, 179.958, 204.974, -16.1012, 150.276, -152.628, 0.00862261, 75.0867, 0.0246045, 160.902, 0.00524876, 4.97449
2093, 34.88333, 22.1927, 179.712, 205.426, -16.213, 150.665, -152.625, 0.00868847, 74.9719, 0.0246553, 161.205, 0.00522202, 6.53359
2094, 34.89167, 22.2175, 179.466, 205.878, -16.3252, 151.056, -152.623, 0.00875464, 74.8557, 0.0247074, 161.507, 0.00519926, 8.11625
2094, 34.90000, 22.2423, 179.22, 206.331, -16.4379, 151.449, -152.621, 0.00882111, 74.7382, 0.0247609, 161.808, 0.00518059, 9.71998
2095, 34.90833, 22.2671, 178.973, 206.784, -16.551, 151.844, -152.62, 0.00888789, 74.6195, 0.0248158, 162.109, 0.00516614, 11.3426
2095, 34.91667, 22.2919, 178.725, 207.237, -16.6645, 152.242, -152.618, 0.00895499, 74.4994, 0.0248721, 162.409, 0.00515599, 12.9819
2096, 34.92500, 22.3167, 178.476, 207.691, -16.7785, 152.641, -152.617, 0.0090224, 74.3781, 0.0249298, 162.708, 0.00515026, 14.6347
2096, 34.93333, 22.3415, 178.227, 208.145, -16.8929, 153.043, -152.616, 0.00909011, 74.2556, 0.0249888, 163.006, 0.00514902, 16.2984
2096, 34.94167, 22.3664, 177.977, 208.599, -17.0078, 153.447, -152.616, 0.00915814, 74.1317, 0.0250493, 163.304, 0.00515234, 17.9703
2097, 34.95000, 22.3912, 177.727, 209.054, -17.1231, 153.852, -152.615, 0.00922648, 74.0067, 0.0251111, 163.601, 0.0051603, 19.6469
2098, 34.95833, 22.416, 177.475, 209.509, -17.2389, 154.261, -152.615, 0.00929513, 73.8804, 0.0251743, 163.896, 0.00517294, 21.3255
2098, 34.96667, 22.4409, 177.223, 209.965, -17.3551, 154.671, -152.615, 0.0093641, 73.7529, 0.025239, 164.191, 0.00519031, 23.003
2099, 34.97500, 22.4657, 176.971, 210.42, -17.4718, 155.083, -152.615, 0.00943337, 73.6241, 0.025305, 164.484, 0.00521242, 24.676
2099, 34.98333, 22.4905, 176.717, 210.876, -17.5889, 155.498, -152.616, 0.00950295, 73.4942, 0.0253724, 164.777, 0.0052393, 26.3417
2100, 34.99167, 22.5154, 176.463, 211.332, -17.7064, 155.915, -152.617, 0.00957286, 73.363, 0.0254413, 165.068, 0.00527095, 27.9972
2100, 35.00000, 22.5402, 176.209, 211.789, -17.8244, 156.334, -152.618, 0.00964307, 73.2307, 0.0255115, 165.359, 0.00530736, 29.6393
2100, 35.00833, 22.565, 175.953, 212.245, -17.9429, 156.755, -152.619, 0.0097136, 73.0971, 0.0255832, 165.648, 0.00534851, 31.2655
2101, 35.01667, 22.5899, 175.697, 212.702, -18.0618, 157.179, -152.621, 0.00978445, 72.9624, 0.0256563, 165.935, 0.00539436, 32.8734
2102, 35.02500, 22.6147, 175.44, 213.16, -18.1811, 157.604, -152.622, 0.0098556, 72.8265, 0.0257308, 166.222, 0.00544488, 34.4601
2102, 35.03333, 22.6395, 175.183, 213.617, -18.3009, 158.032, -152.625, 0.00992707, 72.6895, 0.0258067, 166.507, 0.00550001, 36.0236
2103, 35.04167, 22.6643, 174.925, 214.074, -18.4212, 158.463, -152.627, 0.00999886, 72.5513, 0.025884, 166.791, 0.00555969, 37.5622
2103, 35.05000, 22.6891, 174.666, 214.532, -18.5419, 158.895, -152.63, 0.010071, 72.4119, 0.0259628, 167.073, 0.00562386, 39.0737
2104, 35.05833, 22.7139, 174.406, 214.99, -18.663, 159.33, -152.633, 0.0101434, 72.2714, 0.0260429, 167.354, 0.00569243, 40.5566
2104, 35.06667, 22.7387, 174.146, 215.447, -18.7846, 159.768, -152.636, 0.0102161, 72.1298, 0.0261245, 167.633, 0.00576535, 42.0098
2104, 35.07500, 22.7634, 173.885, 215.905, -18.9066, 160.207, -152.64, 0.0102891, 71.987, 0.0262075, 167.911, 0.0058425, 43.4318
2105, 35.08333, 22.7882, 173.623, 216.364, -19.0291, 160.649, -152.643, 0.0103625, 71.8431, 0.0262919, 168.187, 0.0059238, 44.8218
2106, 35.09167, 22.8129, 173.361, 216.822, -19.1521, 161.093, -152.648, 0.0104362, 71.6981, 0.0263777, 168.462, 0.00600918, 46.1793
2106, 35.10000, 22.8376, 173.098, 217.28, -19.2754, 161.54, -152.652, 0.0105102, 71.552, 0.0264649, 168.735, 0.00609852, 47.5033
2107, 35.10833, 22.8623, 172.834, 217.738, -19.3993, 161.989, -152.657, 0.0105844, 71.4048, 0.0265536, 169.006, 0.00619174, 48.7936
2107, 35.11667, 22.887, 172.57, 218.196, -19.5235, 162.44, -152.662, 0.0106591, 71.2565, 0.0266436, 169.276, 0.00628874, 50.0503
2108, 35.12500, 22.9116, 172.305, 218.655, -19.6483, 162.894, -152.667, 0.010734, 71.1071, 0.0267351, 169.544, 0.00638941, 51.2728
2108, 35.13333, 22.9362, 172.039, 219.113, -19.7734, 163.35, -152.673, 0.0108092, 70.9566, 0.026828, 169.81, 0.00649367, 52.4615
2108, 35.14167, 22.9608, 171.772, 219.571, -19.8991, 163.809, -152.679, 0.0108848, 70.805, 0.0269222, 170.074, 0.00660144, 53.6167
2109, 35.15000, 22.9854, 171.505, 220.029, -20.0251, 164.27, -152.685, 0.0109607, 70.6524, 0.0270179, 170.337, 0.00671258, 54.7384
2110, 35.15833, 23.01, 171.237, 220.487, -20.1516, 164.733, -152.692, 0.0110369, 70.4987, 0.0271149, 170.597, 0.00682703, 55.8271
2110, 35.16667, 23.0345, 170.968, 220.946, -20.2786, 165.199, -152.699, 0.0111134, 70.3439, 0.0272134, 170.856, 0.00694472, 56.8834
2111, 35.17500, 23.059, 170.699, 221.403, -20.406, 165.667, -152.706, 0.0111902, 70.1881, 0.0273132, 171.113, 0.00706551, 57.9077
2111, 35.18333, 23.0835, 170.428, 221.861, -20.5338, 166.138, -152.714, 0.0112673, 70.0313, 0.0274145, 171.368, 0.00718935, 58.9006
2112, 35.19167, 23.1079, 170.158, 222.319, -20.6621, 166.611, -152.722, 0.0113448, 69.8733, 0.0275171, 171.62, 0.00731617, 59.863
2112, 35.20000, 23.1323, 169.886, 222.777, -20.7909, 167.087, -152.73, 0.0114225, 69.7144, 0.027621, 171.871, 0.00744585, 60.7952
2112, 35.20833, 23.1566, 169.614, 223.234, -20.92, 167.565, -152.739, 0.0115006, 69.5544, 0.0277264, 172.12, 0.00757834, 61.6981
2113, 35.21667, 23.181, 169.341, 223.691, -21.0497, 168.046, -152.748, 0.011579, 69.3934, 0.0278331, 172.367, 0.00771358, 62.5726
2114, 35.22500, 23.2053, 169.067, 224.148, -21.1797, 168.53, -152.758, 0.0116577, 69.2314, 0.0279412, 172.612, 0.00785146, 63.4193
2114, 35.23333, 23.2295, 168.792, 224.605, -21.3102, 169.015, -152.768, 0.0117367, 69.0684, 0.0280507, 172.854, 0.00799194, 64.2389
2115, 35.24167, 23.2537, 168.517, 225.061, -21.4412, 169.504, -152.778, 0.011816, 68.9043, 0.0281615, 173.095, 0.00813496, 65.0324
2115, 35.25000, 23.2779, 168.241, 225.517, -21.5726, 169.995, -152.788, 0.0118956, 68.7392, 0.0282736, 173.333, 0.00828043, 65.8003
2116, 35.25833, 23.302, 167.965, 225.973, -21.7044, 170.488, -152.799, 0.0119756, 68.5732, 0.0283871, 173.569, 0.00842832, 66.5435
2116, 35.26667, 23.3261, 167.688, 226.429, -21.8367, 170.984, -152.811, 0.0120558, 68.4061, 0.0285019, 173.803, 0.00857857, 67.2629
2116, 35.27500, 23.3501, 167.409, 226.884, -21.9694, 171.483, -152.822, 0.0121364, 68.2381, 0.0286181, 174.035, 0.0087311, 67.959
2117, 35.28333, 23.3741, 167.131, 227.339, -22.1025, 171.984, -152.834, 0.0122173, 68.0691, 0.0287355, 174.264, 0.00888588, 68.6328
2118, 35.29167, 23.398, 166.851, 227.793, -22.2361, 172.488, -152.847, 0.0122985, 67.8991, 0.0288543, 174.492, 0.00904288, 69.2848
2118, 35.30000, 23.4219, 166.571, 228.248, -22.3701, 172.994, -152.86, 0.01238, 67.7281, 0.0289744, 174.717, 0.00920202, 69.9158
2119, 35.30833, 23.4457, 166.29, 228.701, -22.5045, 173.504, -152.873, 0.0124618, 67.5561, 0.0290958, 174.94, 0.00936326, 70.5266
2119, 35.31667, 23.4694, 166.008, 229.155, -22.6394, 174.015, -152.886, 0.0125439, 67.3832, 0.0292185, 175.16, 0.00952659, 71.1177
2120, 35.32500, 23.4932, 165.726, 229.607, -22.7747, 174.53, -152.901, 0.0126263, 67.2094, 0.0293425, 175.378, 0.00969193, 71.6898
2120, 35.33333, 23.5168, 165.443, 230.06, -22.9104, 175.047, -152.915, 0.012709, 67.0345, 0.0294678, 175.594, 0.00985926, 72.2436
2120, 35.34167, 23.5404, 165.159, 230.511, -23.0466, 175.566, -152.93, 0.012792, 66.8587, 0.0295943, 175.808, 0.0100286, 72.7798
2121, 35.35000, 23.5639, 164.875, 230.963, -23.1832, 176.089, -152.945, 0.0128754, 66.682, 0.0297221, 176.019, 0.0101998, 73.2988
2122, 35.35833, 23.5874, 164.589, 231.413, -23.3202, 176.613, -152.961, 0.012959, 66.5044, 0.0298511, 176.228, 0.0103729, 73.8012
2122, 35.36667, 23.6108, 164.303, 231.864, -23.4576, 177.141, -152.977, 0.0130429, 66.3258, 0.0299815, 176.435, 0.0105479, 74.2878
2123, 35.37500, 23.6341, 164.017, 232.313, -23.5955, 177.672, -152.993, 0.0131272, 66.1462, 0.030113, 176.639, 0.0107246, 74.7588
2123, 35.38333, 23.6574, 163.729, 232.762, -23.7338, 178.205, -153.01, 0.0132117, 65.9658, 0.0302458, 176.841, 0.0109032, 75.215
2124, 35.39167, 23.6806, 163.441, 233.211, -23.8725, 178.74, -153.028, 0.0132966, 65.7844, 0.0303798, 177.041, 0.0110836, 75.6568
